Type_of_Renewable_Energy,Installed_Capacity_MW,Energy_Production_MWh,Energy_Consumption_MWh,Energy_Storage_Capacity_MWh,Storage_Efficiency_Percentage,Grid_Integration_Level,Initial_Investment_USD,Funding_Sources,Financial_Incentives_USD,GHG_Emission_Reduction_tCO2e,Air_Pollution_Reduction_Index,Jobs_Created
3,537.7268776,156489.2806,253565.6231,7311.600154,76.95237026,1,383101487.2,2,14413835.27,8011.939137,19.94115591,926
2,678.7019611,25842.4374,438176.3021,9902.761312,91.23817027,2,188673112,1,5700867.241,18778.33405,66.10195395,3321
1,370.6138598,190408.7257,303533.2195,6330.482817,94.50143065,1,478074040.2,3,15483623.67,44256.25332,30.84307638,3944
5,797.9858386,394418.0184,356578.3552,3575.86158,58.19628637,1,48019063.41,2,3625780.078,26769.15237,33.41614719,3727
1,586.0353004,481869.8429,134499.9834,5833.663292,75.05799991,1,448928309.1,2,5887918.529,27323.57542,19.91444186,2779
4,229.4176177,168996.6487,18078.92961,3989.274977,64.16618245,2,285315060.4,3,6257068.038,202.6825984,7.324435678,4056
5,760.972754,477403.9443,163465.9927,6656.344737,58.35770153,3,334467953.7,3,987321.2938,48800.1153,58.94079816,282
5,21.06850935,318560.4131,229108.7267,157.0292889,61.48110329,4,409821656.9,2,18970272.72,31571.85687,8.903874802,4696
3,897.0105233,361125.6635,200422.4806,3336.58565,83.36341777,4,482943252.8,2,17391821.44,13411.04787,64.74881316,2583
6,372.5556437,222101.0772,145093.7526,3782.001062,63.0086671,1,102808402.5,1,17605909.5,36588.21923,25.61914988,655
1,588.2795431,413807.612,413624.7163,9891.233711,82.77477379,1,389489194.4,2,7701504.156,17648.5625,71.81259868,2591
5,210.5477833,371249.1252,336220.4848,6228.68131,88.71728117,2,388255960.4,3,10798219.37,26714.17926,48.45936832,2887
3,230.5960294,94815.20931,266098.2355,2545.615459,73.21262749,1,31701755.54,3,16352754.34,2687.45338,61.2631019,4366
7,453.8945046,160796.9013,244789.5543,9711.43722,69.24922427,2,116199963.7,3,10942859.6,39302.32524,91.64327918,454
1,665.2739521,9596.698693,279003.7571,7725.663822,69.99970699,4,258006427.2,1,11830403.76,2310.357646,15.37863361,1950
7,272.8182591,409035.3454,133819.6198,4296.293713,60.45405693,1,39808006.38,2,18538430.49,45743.29858,48.52942479,4610
3,743.7724847,369081.1699,60890.24585,8508.01482,54.96028661,2,85242397.66,2,16670562.92,18566.48647,91.01894473,1879
7,576.7316069,133437.5658,189621.6806,500.0551546,52.84461625,4,128184126,3,11243471.31,16678.64893,34.35500753,501
4,124.4337513,340453.1368,175350.6941,6740.447747,98.30342696,4,493510172.1,3,4236285.764,30500.39984,56.63014568,444
1,607.6131235,442056.1109,310266.1316,3246.046258,90.31241503,1,1805494.819,3,3228118.775,7075.382163,14.57667683,3284
3,458.9450193,22440.09344,344818.3637,6834.504649,94.21893245,3,342299599.2,2,9373799.135,38193.50919,15.81211872,2325
3,547.0271396,188171.6864,399617.9129,8356.162747,93.45503376,1,137863012.7,3,860866.9866,47458.37404,22.36024859,3774
1,178.3796193,360599.0296,403291.5649,1079.274801,54.92480526,2,8079225.426,2,13640248.6,19702.34115,49.08736581,272
5,962.4860168,417789.8038,36323.56809,3745.653747,81.93936746,1,53125643.7,2,7123753.093,20296.68861,55.27598528,3045
3,503.0733186,123044.1981,63868.85206,9938.783958,50.24023251,3,129387466.6,2,16216032.75,29093.54394,84.64712707,1933
2,867.971159,329953.002,214122.1643,5015.082672,70.25530206,3,421378264.5,2,18435344.67,20170.1138,63.48967976,391
7,789.4674889,395882.9642,423534.4042,8413.509931,77.48687998,2,454292361,3,2798062.935,1995.890973,99.11407549,108
4,89.39173539,455295.68,84852.87045,8987.411937,79.76895768,1,278087871.9,3,12331417.91,34771.8155,24.15119328,3730
7,977.2471774,460809.8931,213444.3802,8347.494528,93.0669542,1,118281966.5,1,9850646.085,18014.92314,95.97851395,4597
5,77.30411232,347724.6022,224456.4164,3349.357368,76.28109033,4,236222513.4,2,13178361.51,49273.078,96.03575283,841
4,738.5089205,44512.83306,398680.6125,1896.356318,58.19791281,1,285522678.6,1,14944251.22,43496.61236,80.9126356,3625
6,272.1734457,163501.2684,133682.8113,4387.891384,73.11842178,1,119221885.6,1,13877948.01,38236.07812,70.71223697,4997
1,117.8450859,271304.9367,70750.1046,7826.943857,71.35751712,3,5311099.598,2,10694882.88,7057.774111,16.05273599,433
2,164.8529835,476936.0431,142771.9112,929.2813197,52.15688859,2,344527869.7,2,15020793.23,38671.26476,36.10171945,3746
1,321.0752189,36590.18878,60474.66244,5865.030176,87.52040594,4,467099528.1,3,1394314.403,21256.19748,31.23462181,2676
1,452.7203071,493326.8322,219155.0842,2646.211365,99.87119746,2,330144777.8,3,5759255.433,33521.53345,6.198785978,1577
6,683.6926245,472684.5599,411607.2596,7329.014561,82.77191698,1,289239137.9,3,15292434.19,17998.83242,57.84909903,4309
6,272.8324013,453585.6375,372177.8641,3106.908975,97.39559458,2,193949592.5,2,6720468.99,29521.44017,38.38326162,1900
7,541.514823,475294.7381,46671.07772,3349.223423,59.76090215,3,426378447.2,1,2956653.516,4028.883429,30.64556339,48
2,595.4829492,62438.27992,162504.8179,799.4874378,88.54187535,1,411253449.1,3,18623386.9,2563.442508,20.46367008,1193
7,932.6390624,460439.0475,126555.0524,8936.447884,72.90611339,1,412829278.2,2,18382549.69,29239.88347,5.576199261,2784
2,322.3921834,473930.963,90527.53666,8458.562313,52.87693102,4,170394673.3,3,1628495.502,37933.27139,87.05059928,2111
2,107.4159146,68851.91094,207489.0254,6700.056837,67.42199302,3,314401448.7,1,15255808.22,32617.12819,32.74442238,4276
7,674.03665,352320.5646,21066.24369,4811.502631,55.15565879,2,399297762,2,12981047.4,43735.55658,37.89057908,468
5,560.6407906,484312.1345,199675.6045,5506.198008,80.97537309,3,184800779,2,2492187.65,22120.18375,71.38810806,4305
7,410.4097034,482900.9492,137212.3292,4174.039885,62.99642452,4,480303615,2,14737332.72,7123.757701,80.77417967,1093
2,213.2389871,267500.1937,301187.3813,1757.10478,74.22909333,3,72531533.78,3,10999262.93,49303.8462,17.16454887,2826
7,106.3502227,184946.7124,448536.9987,3866.585758,97.28827847,2,272093012,3,6837458.388,25317.43196,51.50958805,240
4,352.1791162,169832.6606,6518.190276,6942.192546,81.22340629,4,496069251.3,2,14546130.34,23876.82516,84.00211131,4819
6,234.3074867,317860.2596,36531.91425,3419.404112,91.94960128,3,196502001,2,8053398.888,41269.19433,82.33890686,937
3,211.9435646,191664.7901,74504.73054,1244.325608,54.61260745,4,371426406,3,5334858.305,7407.049585,66.32501795,4246
4,827.7689563,78340.71416,170425.6906,2137.14866,55.57799843,1,4275114.168,2,5564235.998,22533.48597,77.24139733,4590
7,241.8577014,334759.132,277530.6572,3773.528469,81.56915195,1,448719046.7,1,4186169.448,29752.12143,2.568771588,4470
2,445.7829401,235279.5487,231491.3895,2506.02059,92.94454792,2,346705809.1,1,15941431.19,369.2783632,40.06564264,4258
2,233.6191588,420077.5982,63638.92629,1187.609657,53.0193052,2,198265665.2,1,9628104.51,34327.80816,4.071260165,3776
4,802.7239534,199364.814,279748.0513,5229.676494,69.77674925,3,142248298.1,3,4102376.869,48044.133,61.71540865,3761
7,427.1639167,458134.1969,72167.06137,4008.818765,92.15318478,1,268217572.7,2,9088565.778,45700.47425,12.94196797,1182
2,392.5632809,307902.891,287163.2753,165.8484312,64.21280229,4,381523529,3,2854211.817,43161.88016,89.17494853,2624
7,507.7108609,311006.3853,338049.7724,5106.524706,60.77539957,2,428305259.6,3,5663915.533,1741.011444,86.66249785,4951
5,234.9175105,206564.0748,42580.47084,4009.02538,93.40834417,4,395190825.3,3,4539259.957,38242.64994,78.13261325,164
1,241.4131386,41400.54643,340495.9725,8026.035452,60.6939613,4,47296832.91,2,12470404.68,34988.30406,48.84896286,1327
4,613.3027325,366984.9142,417171.9112,4801.706406,86.10079242,2,158269562.9,3,8181454.39,26218.26317,55.62250449,1845
2,599.98886,374434.0038,245542.0842,6661.46185,79.96858665,4,496930461.5,3,4024909.204,10838.44122,46.41280794,2874
1,617.302511,249334.7699,122037.2607,8170.675848,81.31770355,4,493624614.7,3,743750.1954,39363.49636,81.48928068,3254
3,859.1244886,205996.4162,306628.7424,8580.788895,65.34945515,3,127880361.4,2,10647392.38,27311.80522,9.563082972,1258
4,166.9047803,146149.5291,44925.44211,7055.638551,53.54286664,2,453493394.1,2,12641376.27,44265.6786,7.455749645,2029
2,237.019466,285942.5098,134243.135,7591.653255,67.63313508,3,298715385.4,1,2029844.282,35863.33488,44.45405971,885
6,905.4007622,247095.4221,389741.5607,9356.305037,93.65900685,2,226379695.3,3,9486110.339,12827.59189,63.29594941,1728
3,423.2286113,112997.9449,214589.2676,5174.680802,50.18092993,4,201520463,1,19284561.35,21627.51229,71.15915671,3741
6,168.4981836,290320.9802,149223.7359,9155.479774,70.30568499,3,180528996.7,3,10162942.06,48560.62109,99.21878671,4764
3,924.5838576,33063.64845,96901.86112,2674.527672,65.30811838,3,416946182.4,1,8314138.204,11500.70352,98.58549472,3807
1,76.75546292,66421.34703,96521.95357,6230.294834,70.78190315,4,338840271.9,3,8630896.29,21173.92723,75.7001816,3739
6,293.8260916,130495.8338,384774.5617,1341.805594,77.52782636,3,415807238.2,3,2133013.398,22686.41192,87.22488478,3058
4,654.1863748,399337.9532,223061.6372,608.3673542,55.65019697,3,124695317.5,1,2445388.143,39227.53496,67.77995467,2002
6,901.3157846,210153.4266,300928.5141,4112.612873,89.19777409,3,229386758.3,2,4638248.082,3311.91078,83.67361091,4937
6,158.6993625,344244.2895,85412.6165,2780.506571,50.95228958,2,8240115.979,2,8717880.744,7081.313456,40.22699081,4519
7,134.122081,381132.5536,96690.13943,1634.532071,84.23713163,1,206322106.2,2,9655885.822,16161.69583,41.78180069,4373
6,233.4231013,166300.6759,358583.9617,5895.467272,66.41410719,3,3539558.008,1,10261908.13,29008.76839,42.77132485,2220
6,795.9821704,230029.5028,446338.9754,4501.553727,97.50203039,4,402894015.1,2,19349252.15,25295.46724,45.5287243,2468
7,268.0965047,156738.8256,65382.3706,7705.555993,58.4642013,1,114135019.1,3,19754100.14,34869.9717,80.57317515,3554
7,306.921532,234451.2125,153128.404,4123.409627,76.8558221,2,166633805.4,1,494099.2281,4415.083388,41.32908841,4853
3,244.7553164,398986.7474,366601.9797,7459.40535,80.28347619,2,254787564.7,1,16667338.77,46075.06415,64.44595447,855
1,51.08812573,341454.1548,297159.2328,7186.065533,62.26277008,4,374671108.2,2,14879475.44,37469.67073,96.65355778,3912
3,30.05875761,282299.7634,358998.7386,8046.969483,72.67186576,1,345504921.9,2,1960165.959,17505.63766,73.44158868,513
3,827.2404118,261330.258,27046.1378,8032.200982,73.1081247,2,393120850.4,1,2481541.01,24551.44465,89.64161872,3743
4,734.8141376,271597.9934,198333.1781,3494.253183,86.53113976,1,240221789.6,3,1656702.341,8864.448573,83.12313632,2174
4,211.0800301,388417.7366,436321.0033,1230.597487,72.36673722,4,110502967.3,3,6665226.749,11382.61042,32.31707612,444
5,684.4580584,395224.6612,67237.19441,5933.380927,92.94452018,3,51788073.12,2,7999092.388,41114.67478,29.74754703,1159
7,858.6690697,29275.53817,298893.8083,6787.604372,95.9524981,2,247133512,2,16618228.59,34630.91087,34.20232098,1087
2,783.978015,489101.5762,158735.3842,4141.245557,51.96402855,4,174231838.3,2,11932308.18,26423.05276,9.624080622,3405
7,893.1560531,462167.0518,167956.106,9082.851,80.30575647,3,234220953.9,2,12561783.85,28533.80136,26.82012937,4193
7,42.35364558,322487.4691,220030.5176,1581.811424,81.49776015,4,351407333.5,1,8655802.361,28786.19483,57.38471456,1045
1,577.0807905,145412.4528,423610.4752,2911.235792,92.60966846,3,477857668.6,3,3849542.474,12565.44962,75.38367912,1120
1,447.2620125,383546.6452,127251.7718,2027.034762,89.02174045,3,163058667.7,2,19614440.8,26724.15422,34.10095643,3390
3,272.945508,204690.1379,77179.06591,774.5851246,97.40381436,2,259312642.9,1,11949601.33,41035.8334,84.80754387,2577
6,798.8141249,1631.007618,115589.0646,8803.493589,99.71302823,2,388697936.1,1,5088805.201,5951.855956,87.05248807,3643
1,800.9561559,385087.0097,419070.0016,1827.998019,97.868378,2,384242593.6,2,12772889.75,8198.188673,19.04739502,1387
4,574.186428,215500.8813,152000.602,5093.194435,84.2601084,2,332741213.8,3,15493461.51,26260.22009,89.74113929,2253
4,79.00938316,122740.1954,99007.65594,4670.779177,51.00246189,4,339714719.8,1,13234281.17,5892.22128,29.26635219,3795
2,759.2589727,401354.4327,280902.5093,4344.100003,68.55836332,2,224521105.5,3,10676444.5,6564.091777,9.592436128,2609
4,465.2146353,291137.9794,220765.0213,5188.410417,88.42648977,2,280040604.2,1,19744112,27247.61714,18.56880244,3930
6,91.4498673,453431.9648,167436.0061,5061.308349,74.61781329,3,83097661.97,2,8426508.913,48223.10901,10.53768452,4868
6,544.9888398,54494.50493,159883.8374,3251.793108,90.25080199,2,404826789.1,3,8529783.056,35292.20592,4.55740864,4103
7,738.1573062,118632.7345,224024.0035,1190.442678,76.29708112,3,467153154.4,3,14210510.51,30352.59326,63.79036914,1870
7,61.90335818,368371.1539,8299.712285,7981.691192,61.15785407,3,110247401.1,1,13417726.47,29723.24691,49.19349589,2223
2,592.1199866,161841.628,252454.9858,1795.729212,78.56284794,4,318785378.6,2,1524326.958,3298.869935,60.08878568,2925
7,194.3352098,497972.4596,430674.1376,5479.013213,63.03643736,2,198877680.6,1,13473722.9,47457.90017,28.12472108,3098
4,691.6943754,427618.5885,443117.7627,6438.8379,79.06088551,1,308537024.2,3,11109232.86,46373.84595,86.84062954,2595
3,478.424901,15598.06698,334263.9888,4536.947777,50.24933987,2,16634012.93,1,12981406.99,45191.64001,3.246315186,3456
3,920.2110854,378414.5805,9834.535626,9692.957161,58.60971021,4,378992969.2,3,14906364.4,27562.89194,11.56201444,1436
5,898.6930174,330472.5332,386283.4252,802.8517911,79.39501093,2,60660893.6,1,17420656.21,49713.54041,39.79464167,4884
3,135.1213806,189016.5115,154252.091,9294.240622,61.951509,4,447913111,2,1447217.532,13777.9879,22.24846781,3063
3,388.2165592,245581.697,122569.8033,8009.887934,86.32612305,2,208157304.7,3,7723783.336,2544.915227,81.42037632,3622
7,577.3795999,312803.9972,376166.7264,7234.647863,53.55476997,2,82507268.22,1,15545151.02,41806.65334,13.82495715,1178
7,913.0253719,163429.9671,101134.2373,5381.519938,56.08079746,2,74889913.14,1,7010635.176,46165.66379,49.25366876,348
2,91.94878847,321468.2847,230631.9681,9103.922604,57.46512029,4,273159993.7,2,16493408.15,45073.39999,18.24750039,1167
5,205.0879292,48599.96823,224350.6986,4975.212062,58.28566636,4,228993007.8,2,19014965.68,15349.10612,37.77535453,4810
6,924.5854978,446695.991,144300.091,9382.288896,50.07433383,2,91213003.38,3,4128262.503,30143.27578,89.79470039,3939
7,888.0754097,180678.8884,294378.5101,7098.735017,57.33898767,1,326523808,2,16990234.22,8277.198463,2.384543164,1054
6,394.738021,292414.2643,118513.1935,1521.268111,58.06999933,4,139391194.2,1,16823217.03,49778.70167,12.69866042,1800
3,887.0627525,477232.0362,107109.5957,8414.227633,52.25117247,4,239669262.1,1,17394035.28,12308.23405,34.63382902,808
7,96.36322993,408781.451,333780.5095,377.5540319,93.04783052,2,25835079.04,3,18140619.16,35563.1144,87.59822047,827
3,517.1566704,414533.54,372087.3105,7063.998244,59.77497653,2,78140254.43,1,4015453.662,20351.29633,62.01316437,3738
2,836.7290759,301392.2186,406997.0394,634.6982504,60.96284741,3,330731378.1,2,13739710.37,8687.287965,35.77860781,2209
1,755.4542849,217088.6678,355407.3951,3835.115821,91.3814659,1,68903604.83,3,8836895.546,6456.346677,59.60942288,947
3,195.8295222,95700.82106,365118.9312,1275.151509,99.60920241,4,124956764.2,2,19322754.4,16804.887,90.84886551,1450
7,274.539976,357275.2203,43322.51258,3411.687768,97.30570344,4,476528079.7,2,15019769.49,31053.18433,94.49411417,2078
6,801.0057422,138530.3048,188189.5843,7219.641957,75.06473086,4,256156427.1,1,16168328.47,19823.89955,83.95968266,225
2,255.1115763,88296.98187,400601.5471,613.1288901,66.34070099,3,279231705.4,1,2868824.827,3688.440883,20.28140239,4508
1,591.4065671,414395.9677,238860.11,7671.354144,75.51043099,1,494693410.6,2,18351969.28,40882.45781,41.61325267,3234
7,115.0477583,410609.3417,364578.1778,5942.354662,94.68155069,1,433909996.1,2,2932140.273,40294.91256,48.57596277,2092
7,245.5376445,51458.32762,84967.33968,7911.980299,61.44788349,2,233863289.2,3,983629.0081,20996.40404,96.91137558,128
4,220.1980858,458565.0407,415287.2216,3942.637918,89.64173184,2,224597624.3,2,8583976.63,20919.58062,37.68639272,1681
5,658.3240952,193771.1338,408193.268,6060.07633,82.13807898,2,298967896.2,2,6268328.414,45396.36502,32.46643956,2863
3,232.3194634,341999.1545,192225.9172,6236.152791,68.73265477,2,196706802.5,2,8848350.327,3429.513873,58.83182193,3770
3,985.0219271,95137.3157,12719.30946,682.3523728,53.83401598,1,102103896.2,3,12862742.12,20089.29785,85.15441085,688
3,554.6325213,362874.4686,419273.7197,8830.667037,75.78623404,1,302981227.4,2,10171685.9,36007.75079,89.56196624,4205
5,901.0014577,127125.1899,7592.062674,8201.043073,70.67102891,2,201329770.8,1,9341248.654,22878.96783,68.80347099,2710
5,918.754117,415355.4277,352261.8947,9368.255422,75.8535573,4,246124263,1,17996736.67,12950.18562,21.50190191,3868
4,296.0325772,462808.5749,365911.4568,3591.426144,79.94108685,2,257579633.9,2,5230507.638,17571.63673,21.19645016,4899
4,112.1265963,149613.9543,436808.8598,3865.81549,69.59389685,4,417097609.6,3,15107896.41,40929.23299,42.9344214,851
2,683.8377288,406056.1725,38606.43288,1858.44326,66.68512953,1,326062832.2,3,18292499.07,48701.05276,55.86437295,3591
6,34.34235264,200930.9475,346844.4366,5154.662049,52.33744597,2,285865227.4,1,10075976.64,20242.9162,17.2435524,3383
6,291.2883677,435191.3425,437652.6867,8115.033407,77.5713884,3,98991825.61,1,14494734.33,19231.66941,27.14101241,3897
4,656.0734407,141581.7908,140014.512,6974.755666,99.90269884,3,455724537.8,2,18521104.03,47138.05552,85.85731465,1666
5,629.1457848,344020.9498,316117.9352,1821.565079,72.81861896,4,154487622.6,3,56016.81413,21709.1138,90.24362805,2076
3,534.2748184,140231.0519,300787.4187,6012.339423,69.78601954,2,66339809.84,2,13685467.38,31204.144,26.45909432,1100
2,974.3567883,279542.6471,248759.5692,9489.806231,99.03162815,4,236538712.4,3,17021395.12,31500.13917,80.55661376,2305
6,176.499885,157476.6068,64633.36656,565.7244277,65.7079403,3,16711664.4,3,13911569.04,29665.33881,29.50755856,4080
4,495.3697106,165710.5481,250117.9804,4113.20401,78.48560789,1,466684624.9,3,1593322.893,26110.55466,81.74188991,3057
4,33.58559169,248151.0851,415792.3068,8756.88789,94.11329464,3,222726494.2,3,5678682.29,31130.29374,37.20573628,562
2,766.5239739,134723.1182,201384.356,1355.638069,99.7472644,3,369921593.8,1,16329990.77,41131.26758,60.02232245,1631
2,916.920824,295120.5718,419737.055,7896.348223,71.0436582,4,266555440.5,2,19323520.22,25907.25613,20.72247207,2129
4,157.5347093,316328.9209,398731.3772,7615.589267,85.93538494,2,238866704.3,3,16447090.55,4517.791959,10.93683597,4221
7,527.9289495,195616.3115,209524.8398,9100.996725,72.40908558,1,425620294.7,1,15312248.37,5534.292358,20.33864638,4161
1,630.3985169,300299.361,395112.3298,7546.004425,99.07594517,1,77994929.08,1,8616466.247,12182.37069,17.91401801,3393
1,476.2044755,53201.74699,117769.9217,4887.866143,86.58618237,1,27623729.35,2,7049232.249,49637.96165,37.86143139,2933
1,321.2473854,218039.7544,167720.2777,4658.249293,94.62867021,1,165932376.1,3,15158079.5,39719.47158,87.41629469,383
